timestamp,p1,p2,p3,p4
5179,13.835024,10.816654,6.309715,5.408327
5182,13.835024,10.816654,6.309715,5.408327
5189,13.835024,10.816654,6.309715,5.408327
5215,13.835024,10.816654,6.309715,5.408327
5235,13.835024,10.816654,6.309715,5.408327
5260,13.835024,10.816654,6.309715,5.408327
5263,13.835024,10.816654,6.309715,5.408327
5269,13.835024,10.816654,6.309715,5.408327
5295,13.835024,10.816654,6.309715,5.408327
5299,13.835024,10.816654,6.309715,5.408327
5300,13.835024,10.816654,6.309715,5.408327
5304,13.835024,10.816654,6.309715,5.408327
5314,13.835024,10.816654,6.309715,5.408327
5316,13.835024,10.816654,6.309715,5.408327
5322,13.835024,10.816654,6.309715,5.408327
5329,13.835024,10.816654,6.309715,5.408327
5343,13.835024,10.816654,6.309715,5.408327
5345,13.835024,10.816654,6.309715,5.408327
5353,13.835024,10.816654,6.309715,5.408327
5376,13.835024,10.816654,6.309715,5.408327
5378,13.835024,10.816654,6.309715,5.408327
5386,13.835024,10.816654,6.309715,5.408327
5398,13.835024,10.816654,6.309715,5.408327
5400,13.835024,10.816654,6.309715,5.408327
5410,13.835024,10.816654,6.309715,5.408327
5422,13.835024,10.816654,6.309715,5.408327
5433,13.835024,10.816654,6.309715,5.408327
5445,13.835024,10.816654,6.309715,5.408327
5460,13.835024,10.816654,6.309715,5.408327
5468,13.835024,10.816654,6.309715,5.408327
5469,13.835024,10.816654,6.309715,5.408327
5479,13.835024,10.816654,6.309715,5.408327
5492,13.835024,10.816654,6.309715,5.408327
5505,13.835024,10.816654,6.309715,5.408327
5514,13.835024,10.816654,6.309715,5.408327
5527,13.835024,10.816654,6.309715,5.408327
5539,13.835024,10.816654,6.309715,5.408327
5550,13.835024,10.816654,6.309715,5.408327
5552,13.835024,10.816654,6.309715,5.408327
5575,13.835024,10.816654,6.309715,5.408327
5578,13.835024,10.816654,6.309715,5.408327
5584,13.835024,10.816654,6.309715,5.408327
5596,13.835024,10.816654,6.309715,5.408327
5611,13.835024,10.816654,6.309715,5.408327
5614,13.835024,10.816654,6.309715,5.408327
5620,13.835024,10.816654,6.309715,5.408327
5630,13.835024,10.816654,6.309715,5.408327
5644,13.835024,10.816654,6.309715,5.408327
5655,13.835024,10.816654,6.309715,5.408327
5665,13.835024,10.816654,6.309715,5.408327
5677,13.835024,10.816654,6.309715,5.408327
5688,13.835024,10.816654,6.309715,5.408327
5691,13.835024,10.816654,6.309715,5.408327
5700,13.835024,10.816654,6.309715,5.408327
5711,13.835024,10.816654,6.309715,5.408327
5725,13.835024,10.816654,6.309715,5.408327
5735,13.835024,10.816654,6.309715,5.408327
5747,13.835024,10.816654,6.309715,5.408327
5760,13.835024,10.816654,6.309715,5.408327
5762,13.835024,10.816654,6.309715,5.408327
5777,13.835024,10.816654,6.309715,5.408327
5782,13.835024,10.816654,6.309715,5.408327
5793,13.835024,10.816654,6.309715,5.408327
5805,13.835024,10.816654,6.309715,5.408327
5816,13.835024,10.816654,6.309715,5.408327
5828,13.835024,10.816654,6.309715,5.408327
5828,13.835024,10.816654,6.309715,5.408327
5844,13.835024,10.816654,6.309715,5.408327
5851,13.835024,10.816654,6.309715,5.408327
5876,13.835024,10.816654,6.309715,5.408327
5878,13.835024,10.816654,6.309715,5.408327
5885,13.835024,10.816654,6.309715,5.408327
5898,13.835024,10.816654,6.309715,5.408327
5899,13.835024,10.816654,6.309715,5.408327
5909,13.835024,10.816654,6.309715,5.408327
5922,13.835024,10.816654,6.309715,5.408327
5932,13.835024,10.816654,6.309715,5.408327
5967,13.835024,10.816654,6.309715,5.408327
5969,13.835024,10.816654,6.309715,5.408327
5971,13.835024,10.816654,6.309715,5.408327
5980,13.835024,10.816654,6.309715,5.408327
6010,13.835024,10.816654,6.309715,5.408327
6012,13.835024,10.816654,6.309715,5.408327
6016,13.835024,10.816654,6.309715,5.408327
6018,13.835024,10.816654,6.309715,5.408327
6029,13.835024,10.816654,6.309715,5.408327
6031,13.835024,10.816654,6.309715,5.408327
6042,13.835024,10.816654,6.309715,5.408327
6083,13.835024,10.816654,6.309715,5.408327
6086,13.835024,10.816654,6.309715,5.408327
6088,13.835024,10.816654,6.309715,5.408327
6094,13.835024,10.816654,6.309715,5.408327
6097,13.835024,10.816654,6.309715,5.408327
6114,13.835024,10.816654,6.309715,5.408327
6116,13.835024,10.816654,6.309715,5.408327
6133,13.835024,10.816654,6.309715,5.408327
6135,13.835024,10.816654,6.309715,5.408327
6166,13.835024,10.816654,6.309715,5.408327
6169,13.835024,10.816654,6.309715,5.408327
6171,13.835024,10.816654,6.309715,5.408327
6175,13.835024,10.816654,6.309715,5.408327
6188,13.835024,10.816654,6.309715,5.408327
6192,13.835024,10.816654,6.309715,5.408327
6199,13.835024,10.816654,6.309715,5.408327
6211,13.835024,10.816654,6.309715,5.408327
6224,13.835024,10.816654,6.309715,5.408327
6235,13.835024,10.816654,6.309715,5.408327
6246,13.835024,10.816654,6.309715,5.408327
6259,13.835024,10.816654,6.309715,5.408327
6261,13.835024,10.816654,6.309715,5.408327
6269,13.835024,10.816654,6.309715,5.408327
6282,13.835024,10.816654,6.309715,5.408327
6292,13.835024,10.816654,6.309715,5.408327
6303,13.835024,10.816654,6.309715,5.408327
6321,13.835024,10.816654,6.309715,5.408327
6326,13.835024,10.816654,6.309715,5.408327
6344,13.835024,10.816654,6.309715,5.408327
6346,13.835024,10.816654,6.309715,5.408327
6350,13.835024,10.816654,6.309715,5.408327
6375,13.835024,10.816654,6.309715,5.408327
6377,13.835024,10.816654,6.309715,5.408327
6385,13.835024,10.816654,6.309715,5.408327
6397,13.835024,10.816654,6.309715,5.408327
6409,13.835024,10.816654,6.309715,5.408327
6410,13.835024,10.816654,6.309715,5.408327
6420,13.835024,10.816654,6.309715,5.408327
6431,13.835024,10.816654,6.309715,5.408327
6443,13.835024,10.816654,6.309715,5.408327
6457,13.835024,10.816654,6.309715,5.408327
6466,13.835024,10.816654,6.309715,5.408327
6479,13.835024,10.816654,6.309715,5.408327
6480,13.835024,10.816654,6.309715,5.408327
6491,13.835024,10.816654,6.309715,5.408327
6501,13.835024,10.816654,6.309715,5.408327
6512,13.835024,10.816654,6.309715,5.408327
6526,13.835024,10.816654,6.309715,5.408327
6536,13.835024,10.816654,6.309715,5.408327
6547,13.835024,10.816654,6.309715,5.408327
6548,13.835024,10.816654,6.309715,5.408327
6562,13.835024,10.816654,6.309715,5.408327
6570,13.835024,10.816654,6.309715,5.408327
6582,13.835024,10.816654,6.309715,5.408327
6594,13.835024,10.816654,6.309715,5.408327
6608,13.835024,10.816654,6.309715,5.408327
6618,13.835024,10.816654,6.309715,5.408327
6620,13.835024,10.816654,6.309715,5.408327
6628,13.835024,10.816654,6.309715,5.408327
6642,13.835024,10.816654,6.309715,5.408327
6652,13.835024,10.816654,6.309715,5.408327
6665,13.835024,10.816654,6.309715,5.408327
6677,13.835024,10.816654,6.309715,5.408327
6686,13.835024,10.816654,6.309715,5.408327
6698,13.835024,10.816654,6.309715,5.408327
6699,13.835024,10.816654,6.309715,5.408327
6710,13.835024,10.816654,6.309715,5.408327
6724,13.835024,10.816654,6.309715,5.408327
6734,13.835024,10.816654,6.309715,5.408327
6745,13.835024,10.816654,6.309715,5.408327
6759,13.835024,10.816654,6.309715,5.408327
6768,13.835024,10.816654,6.309715,5.408327
6769,13.835024,10.816654,6.309715,5.408327
6781,13.835024,10.816654,6.309715,5.408327
6791,13.835024,10.816654,6.309715,5.408327
6803,13.835024,10.816654,6.309715,5.408327
6815,13.835024,10.816654,6.309715,5.408327
6826,13.835024,10.816654,6.309715,5.408327
6838,13.835024,10.816654,6.309715,5.408327
6841,13.835024,10.816654,6.309715,5.408327
6849,13.835024,10.816654,6.309715,5.408327
6862,13.835024,10.816654,6.309715,5.408327
6875,13.835024,10.816654,6.309715,5.408327
6884,13.835024,10.816654,6.309715,5.408327
6896,13.835024,10.816654,6.309715,5.408327
6907,13.835024,10.816654,6.309715,5.408327
6909,13.835024,10.816654,6.309715,5.408327
6919,13.835024,10.816654,6.309715,5.408327
6930,13.835024,10.816654,6.309715,5.408327
6943,13.835024,10.816654,6.309715,5.408327
6954,13.835024,10.816654,6.309715,5.408327
6966,13.835024,10.816654,6.309715,5.408327
6978,13.835024,10.816654,6.309715,5.408327
6981,13.835024,10.816654,6.309715,5.408327
6989,13.835024,10.816654,6.309715,5.408327
7000,13.835024,10.816654,6.309715,5.408327
7011,13.835024,10.816654,6.309715,5.408327
7024,13.835024,10.816654,6.309715,5.408327
7036,13.835024,10.816654,6.309715,5.408327
7047,13.835024,10.816654,6.309715,5.408327
7060,13.835024,10.816654,6.309715,5.408327
7062,13.835024,10.816654,6.309715,5.408327
7070,13.835024,10.816654,6.309715,5.408327
7082,13.835024,10.816654,6.309715,5.408327
7095,13.835024,10.816654,6.309715,5.408327
7105,13.835024,10.816654,6.309715,5.408327
7118,13.835024,10.816654,6.309715,5.408327
7128,13.835024,10.816654,6.309715,5.408327
7130,13.835024,10.816654,6.309715,5.408327
7141,13.835024,10.816654,6.309715,5.408327
7151,13.835024,10.816654,6.309715,5.408327
7164,13.835024,10.816654,6.309715,5.408327
7176,13.835024,10.816654,6.309715,5.408327
7186,13.835024,10.816654,6.309715,5.408327
7199,13.835024,10.816654,6.309715,5.408327
7202,13.835024,10.816654,6.309715,5.408327
7209,13.835024,10.816654,6.309715,5.408327
7221,13.835024,10.816654,6.309715,5.408327
7233,13.835024,10.816654,6.309715,5.408327
7244,13.835024,10.816654,6.309715,5.408327
7258,13.835024,10.816654,6.309715,5.408327
7267,13.835024,10.816654,6.309715,5.408327
7268,13.835024,10.816654,6.309715,5.408327
7279,13.835024,10.816654,6.309715,5.408327
7291,13.835024,10.816654,6.309715,5.408327
7302,13.835024,10.816654,6.309715,5.408327
7313,13.835024,10.816654,6.309715,5.408327
7326,13.835024,10.816654,6.309715,5.408327
7337,13.835024,10.816654,6.309715,5.408327
7348,13.835024,10.816654,6.309715,5.408327
7349,13.835024,10.816654,6.309715,5.408327
7361,13.835024,10.816654,6.309715,5.408327
7372,13.835024,10.816654,6.309715,5.408327
7383,13.835024,10.816654,6.309715,5.408327
7396,13.835024,10.816654,6.309715,5.408327
7407,13.835024,10.816654,6.309715,5.408327
7418,13.835024,10.816654,6.309715,5.408327
7419,13.835024,10.816654,6.309715,5.408327
7430,13.835024,10.816654,6.309715,5.408327
7442,13.835024,10.816654,6.309715,5.408327
7453,13.835024,10.816654,6.309715,5.408327
7465,13.835024,10.816654,6.309715,5.408327
7478,13.835024,10.816654,6.309715,5.408327
7488,13.835024,10.816654,6.309715,5.408327
7499,13.835024,10.816654,6.309715,5.408327
7501,13.835024,10.816654,6.309715,5.408327
7511,13.835024,10.816654,6.309715,5.408327
7524,13.835024,10.816654,6.309715,5.408327
7534,13.835024,10.816654,6.309715,5.408327
7546,13.835024,10.816654,6.309715,5.408327
7560,13.835024,10.816654,6.309715,5.408327
7562,13.835024,10.816654,6.309715,5.408327
7569,13.835024,10.816654,6.309715,5.408327
7581,13.835024,10.816654,6.309715,5.408327
7593,13.835024,10.816654,6.309715,5.408327
7604,13.835024,10.816654,6.309715,5.408327
7616,13.835024,10.816654,6.309715,5.408327
7628,13.835024,10.816654,6.309715,5.408327
7629,13.835024,10.816654,6.309715,5.408327
7645,13.835024,10.816654,6.309715,5.408327
7650,13.835024,10.816654,6.309715,5.408327
7665,13.835024,10.816654,6.309715,5.408327
7676,13.835024,10.816654,6.309715,5.408327
7685,13.835024,10.816654,6.309715,5.408327
7697,13.835024,10.816654,6.309715,5.408327
7708,13.835024,10.816654,6.309715,5.408327
7709,13.835024,10.816654,6.309715,5.408327
7720,13.835024,10.816654,6.309715,5.408327
7731,13.835024,10.816654,6.309715,5.408327
7745,13.835024,10.816654,6.309715,5.408327
7768,13.835024,10.816654,6.309715,5.408327
7770,13.835024,10.816654,6.309715,5.408327
7774,13.835024,10.816654,6.309715,5.408327
7778,13.835024,10.816654,6.309715,5.408327
7791,13.835024,10.816654,6.309715,5.408327
7802,13.835024,10.816654,6.309715,5.408327
7813,13.835024,10.816654,6.309715,5.408327
7825,13.835024,10.816654,6.309715,5.408327
7836,13.835024,10.816654,6.309715,5.408327
7847,13.835024,10.816654,6.309715,5.408327
7849,13.835024,10.816654,6.309715,5.408327
7860,13.835024,10.816654,6.309715,5.408327
7872,13.835024,10.816654,6.309715,5.408327
7884,13.835024,10.816654,6.309715,5.408327
7894,13.835024,10.816654,6.309715,5.408327
7907,13.835024,10.816654,6.309715,5.408327
7918,13.835024,10.816654,6.309715,5.408327
7919,13.835024,10.816654,6.309715,5.408327
7929,13.835024,10.816654,6.309715,5.408327
7941,13.835024,10.816654,6.309715,5.408327
7952,13.835024,10.816654,6.309715,5.408327
7967,13.835024,10.816654,6.309715,5.408327
7968,13.835024,10.816654,6.309715,5.408327
7988,13.835024,10.816654,6.309715,5.408327
8001,13.835024,10.816654,6.309715,5.408327
8003,13.835024,10.816654,6.309715,5.408327
8010,13.835024,10.816654,6.309715,5.408327
8022,13.835024,10.816654,6.309715,5.408327
8034,13.835024,10.816654,6.309715,5.408327
8045,13.835024,10.816654,6.309715,5.408327
8060,13.835024,10.816654,6.309715,5.408327
8061,13.835024,10.816654,6.309715,5.408327
8068,13.835024,10.816654,6.309715,5.408327
8081,13.835024,10.816654,6.309715,5.408327
8092,13.835024,10.816654,6.309715,5.408327
8103,13.835024,10.816654,6.309715,5.408327
8115,13.835024,10.816654,6.309715,5.408327
8128,13.835024,10.816654,6.309715,5.408327
8129,13.835024,10.816654,6.309715,5.408327
8138,13.835024,10.816654,6.309715,5.408327
8149,13.835024,10.816654,6.309715,5.408327
8163,13.835024,10.816654,6.309715,5.408327
8175,13.835024,10.816654,6.309715,5.408327
8184,13.835024,10.816654,6.309715,5.408327
8197,13.835024,10.816654,6.309715,5.408327
8208,13.835024,10.816654,6.309715,5.408327
8209,13.835024,10.816654,6.309715,5.408327
8219,13.835024,10.816654,6.309715,5.408327
8231,13.835024,10.816654,6.309715,5.408327
8242,13.835024,10.816654,6.309715,5.408327
8254,13.835024,10.816654,6.309715,5.408327
8266,13.835024,10.816654,6.309715,5.408327
8280,13.835024,10.816654,6.309715,5.408327
8282,13.835024,10.816654,6.309715,5.408327
8289,13.835024,10.816654,6.309715,5.408327
8300,13.835024,10.816654,6.309715,5.408327
8313,13.835024,10.816654,6.309715,5.408327
8325,13.835024,10.816654,6.309715,5.408327
8335,13.835024,10.816654,6.309715,5.408327
8347,13.835024,10.816654,6.309715,5.408327
8362,13.835024,10.816654,6.309715,5.408327
8366,13.835024,10.816654,6.309715,5.408327
8370,13.835024,10.816654,6.309715,5.408327
8384,13.835024,10.816654,6.309715,5.408327
8393,13.835024,10.816654,6.309715,5.408327
8405,13.835024,10.816654,6.309715,5.408327
8418,13.835024,10.816654,6.309715,5.408327
8419,13.835024,10.816654,6.309715,5.408327
8429,13.835024,10.816654,6.309715,5.408327
8441,13.835024,10.816654,6.309715,5.408327
8452,13.835024,10.816654,6.309715,5.408327
8464,13.835024,10.816654,6.309715,5.408327
8475,13.835024,10.816654,6.309715,5.408327
8486,13.835024,10.816654,6.309715,5.408327
8499,13.835024,10.816654,6.309715,5.408327
8499,13.835024,10.816654,6.309715,5.408327
8509,13.835024,10.816654,6.309715,5.408327
8521,13.835024,10.816654,6.309715,5.408327
8533,13.835024,10.816654,6.309715,5.408327
8544,13.835024,10.816654,6.309715,5.408327
8559,13.835024,10.816654,6.309715,5.408327
8561,13.835024,10.816654,6.309715,5.408327
8567,13.835024,10.816654,6.309715,5.408327
8580,13.835024,10.816654,6.309715,5.408327
8591,13.835024,10.816654,6.309715,5.408327
8602,13.835024,10.816654,6.309715,5.408327
8614,13.835024,10.816654,6.309715,5.408327
8627,13.835024,10.816654,6.309715,5.408327
8638,13.835024,10.816654,6.309715,5.408327
8649,13.835024,10.816654,6.309715,5.408327
8650,13.835024,10.816654,6.309715,5.408327
8661,13.835024,10.816654,6.309715,5.408327
8672,13.835024,10.816654,6.309715,5.408327
8684,13.835024,10.816654,6.309715,5.408327
8695,13.835024,10.816654,6.309715,5.408327
8708,13.835024,10.816654,6.309715,5.408327
8709,13.835024,10.816654,6.309715,5.408327
8719,13.835024,10.816654,6.309715,5.408327
8730,13.835024,10.816654,6.309715,5.408327
8742,13.835024,10.816654,6.309715,5.408327
8754,13.835024,10.816654,6.309715,5.408327
8765,13.835024,10.816654,6.309715,5.408327
8777,13.835024,10.816654,6.309715,5.408327
8789,13.835024,10.816654,6.309715,5.408327
8793,13.835024,10.816654,6.309715,5.408327
8801,13.835024,10.816654,6.309715,5.408327
8811,13.835024,10.816654,6.309715,5.408327
8824,13.835024,10.816654,6.309715,5.408327
8836,13.835024,10.816654,6.309715,5.408327
8846,13.835024,10.816654,6.309715,5.408327
8861,13.835024,10.816654,6.309715,5.408327
8863,13.835024,10.816654,6.309715,5.408327
8870,13.835024,10.816654,6.309715,5.408327
8881,13.835024,10.816654,6.309715,5.408327
8892,13.835024,10.816654,6.309715,5.408327
8904,13.835024,10.816654,6.309715,5.408327
8917,13.835024,10.816654,6.309715,5.408327
8928,13.835024,10.816654,6.309715,5.408327
8929,13.835024,10.816654,6.309715,5.408327
8939,13.835024,10.816654,6.309715,5.408327
8951,13.835024,10.816654,6.309715,5.408327
8964,13.835024,10.816654,6.309715,5.408327
8974,13.835024,10.816654,6.309715,5.408327
8985,13.835024,10.816654,6.309715,5.408327
8998,13.835024,10.816654,6.309715,5.408327
9009,13.835024,10.816654,6.309715,5.408327
9009,13.835024,10.816654,6.309715,5.408327
9021,13.835024,10.816654,6.309715,5.408327
9032,13.835024,10.816654,6.309715,5.408327
9043,13.835024,10.816654,6.309715,5.408327
9056,13.835024,10.816654,6.309715,5.408327
9067,13.835024,10.816654,6.309715,5.408327
9079,13.835024,10.816654,6.309715,5.408327
9081,13.835024,10.816654,6.309715,5.408327
9091,13.835024,10.816654,6.309715,5.408327
9102,13.835024,10.816654,6.309715,5.408327
9114,13.835024,10.816654,6.309715,5.408327
9126,13.835024,10.816654,6.309715,5.408327
9137,13.835024,10.816654,6.309715,5.408327
9148,13.835024,10.816654,6.309715,5.408327
9149,13.835024,10.816654,6.309715,5.408327
9160,13.835024,10.816654,6.309715,5.408327
9178,13.835024,10.816654,6.309715,5.408327
9184,13.835024,10.816654,6.309715,5.408327
9194,13.835024,10.816654,6.309715,5.408327
9207,13.835024,10.816654,6.309715,5.408327
9218,13.835024,10.816654,6.309715,5.408327
9219,13.835024,10.816654,6.309715,5.408327
9230,13.835024,10.816654,6.309715,5.408327
9242,13.835024,10.816654,6.309715,5.408327
9252,13.835024,10.816654,6.309715,5.408327
9264,13.835024,10.816654,6.309715,5.408327
9277,13.835024,10.816654,6.309715,5.408327
9287,13.835024,10.816654,6.309715,5.408327
9290,13.835024,10.816654,6.309715,5.408327
9299,13.835024,10.816654,6.309715,5.408327
9311,13.835024,10.816654,6.309715,5.408327
9325,13.835024,10.816654,6.309715,5.408327
9334,13.835024,10.816654,6.309715,5.408327
9345,13.835024,10.816654,6.309715,5.408327
9398,13.835024,10.816654,6.309715,5.408327
9400,13.835024,10.816654,6.309715,5.408327
9403,13.835024,10.816654,6.309715,5.408327
9410,13.835024,10.816654,6.309715,5.408327
9415,13.835024,10.816654,6.309715,5.408327
9490,13.835024,10.816654,6.309715,5.408327
9495,13.835024,10.816654,6.309715,5.408327
9499,13.835024,10.816654,6.309715,5.408327
9502,13.835024,10.816654,6.309715,5.408327
9507,13.835024,10.816654,6.309715,5.408327
9509,13.835024,10.816654,6.309715,5.408327
9511,13.835024,10.816654,6.309715,5.408327
9515,13.835024,10.816654,6.309715,5.408327
9520,13.835024,10.816654,6.309715,5.408327
9524,13.835024,10.816654,6.309715,5.408327
9527,13.835024,10.816654,6.309715,5.408327
9530,13.835024,10.816654,6.309715,5.408327
9534,13.835024,10.816654,6.309715,5.408327
9539,13.835024,10.816654,6.309715,5.408327
9555,13.835024,10.816654,6.309715,5.408327
9559,13.835024,10.816654,6.309715,5.408327
9567,13.835024,10.816654,6.309715,5.408327
9580,13.835024,10.816654,6.309715,5.408327
9587,13.835024,10.816654,6.309715,5.408327
9601,13.835024,10.816654,6.309715,5.408327
9637,13.835024,10.816654,6.309715,5.408327
9647,13.835024,10.816654,6.309715,5.408327
9650,13.835024,10.816654,6.309715,5.408327
9660,13.835024,10.816654,6.309715,5.408327
9665,13.835024,10.816654,6.309715,5.408327
9676,13.835024,10.816654,6.309715,5.408327
9679,13.835024,10.816654,6.309715,5.408327
9681,13.835024,10.816654,6.309715,5.408327
9684,13.835024,10.816654,6.309715,5.408327
9694,13.835024,10.816654,6.309715,5.408327
9706,13.835024,10.816654,6.309715,5.408327
9717,13.835024,10.816654,6.309715,5.408327
9728,13.835024,10.816654,6.309715,5.408327
9729,13.835024,10.816654,6.309715,5.408327
9742,13.835024,10.816654,6.309715,5.408327
9752,13.835024,10.816654,6.309715,5.408327
9763,13.835024,10.816654,6.309715,5.408327
9775,13.835024,10.816654,6.309715,5.408327
9787,13.835024,10.816654,6.309715,5.408327
9799,13.835024,10.816654,6.309715,5.408327
9801,13.835024,10.816654,6.309715,5.408327
9810,13.835024,10.816654,6.309715,5.408327
9822,13.835024,10.816654,6.309715,5.408327
9834,13.835024,10.816654,6.309715,5.408327
9845,13.835024,10.816654,6.309715,5.408327
9858,13.835024,10.816654,6.309715,5.408327
9861,13.835024,10.816654,6.309715,5.408327
9868,13.835024,10.816654,6.309715,5.408327
9881,13.835024,10.816654,6.309715,5.408327
9892,13.835024,10.816654,6.309715,5.408327
9903,13.835024,10.816654,6.309715,5.408327
9915,13.835024,10.816654,6.309715,5.408327
9927,13.835024,10.816654,6.309715,5.408327
9940,13.835024,10.816654,6.309715,5.408327
9944,13.835024,10.816654,6.309715,5.408327
9949,13.835024,10.816654,6.309715,5.408327
9962,13.835024,10.816654,6.309715,5.408327
9976,13.835024,10.816654,6.309715,5.408327
9984,13.835024,10.816654,6.309715,5.408327
9997,13.835024,10.816654,6.309715,5.408327
10008,13.835024,10.816654,6.309715,5.408327
10011,13.835024,10.816654,6.309715,5.408327
10019,13.835024,10.816654,6.309715,5.408327
10030,13.835024,10.816654,6.309715,5.408327
10043,13.835024,10.816654,6.309715,5.408327
10054,13.835024,10.816654,6.309715,5.408327
10065,13.835024,10.816654,6.309715,5.408327
10077,13.835024,10.816654,6.309715,5.408327
10088,13.835024,10.816654,6.309715,5.408327
10092,13.835024,10.816654,6.309715,5.408327
10100,13.835024,10.816654,6.309715,5.408327
10112,13.835024,10.816654,6.309715,5.408327
10125,13.835024,10.816654,6.309715,5.408327
10136,13.835024,10.816654,6.309715,5.408327
10147,13.835024,10.816654,6.309715,5.408327
10159,13.835024,10.816654,6.309715,5.408327
10162,13.835024,10.816654,6.309715,5.408327
10170,13.835024,10.816654,6.309715,5.408327
10182,13.835024,10.816654,6.309715,5.408327
10193,13.835024,10.816654,6.309715,5.408327
10205,13.835024,10.816654,6.309715,5.408327
10217,13.835024,10.816654,6.309715,5.408327
10227,13.835024,10.816654,6.309715,5.408327
10229,13.835024,10.816654,6.309715,5.408327
10242,13.835024,10.816654,6.309715,5.408327
10251,13.835024,10.816654,6.309715,5.408327
10263,13.835024,10.816654,6.309715,5.408327
10276,13.835024,10.816654,6.309715,5.408327
10286,13.835024,10.816654,6.309715,5.408327
10298,13.835024,10.816654,6.309715,5.408327
10300,13.835024,10.816654,6.309715,5.408327
10309,13.835024,10.816654,6.309715,5.408327
10321,13.835024,10.816654,6.309715,5.408327
10333,13.835024,10.816654,6.309715,5.408327
10344,13.835024,10.816654,6.309715,5.408327
10357,13.835024,10.816654,6.309715,5.408327
10367,13.835024,10.816654,6.309715,5.408327
10379,13.835024,10.816654,6.309715,5.408327
10381,13.835024,10.816654,6.309715,5.408327
10392,13.835024,10.816654,6.309715,5.408327
10402,13.835024,10.816654,6.309715,5.408327
10414,13.835024,10.816654,6.309715,5.408327
10426,13.835024,10.816654,6.309715,5.408327
10437,13.835024,10.816654,6.309715,5.408327
